date,value
1559700,4.08188
1560000,4.088
1560300,4.06914
1560600,4.06519
1560900,4.075
1561200,4.06984
1561500,3.972
1561800,3.95092
1562100,3.949
1562400,3.95765
1562700,3.95039
1563000,3.94476
1563300,3.938
1563600,3.92735
1563900,3.86181
1564200,3.80842
1564500,3.71633
1564800,3.68682
1565100,3.635
1565400,3.52413
1565700,3.464
1566000,3.37129
1566300,3.31428
1566600,3.33021
1566900,3.339
1567200,3.31244
1567500,3.298
1567800,3.07036
1568100,2.946
1568400,2.88458
1568700,2.851
1569000,2.80372
1569300,2.745
1569600,2.69504
1569900,2.633
1570200,2.59554
1570500,2.575
1570800,2.50732
1571100,2.423
1571400,2.34995
1571700,2.259
1572000,2.24526
1572300,2.203
1572600,2.13226
1572900,2.044
1573200,2.01561
1573500,1.928
1573800,1.91101
1574100,1.84441
1574400,1.82753
1574700,1.713
1575000,1.70961
1575300,1.634
1575600,1.62891
1575900,1.514
1576200,1.51165
1576500,1.46
1576800,1.44273
1577100,1.389
1577400,1.38788
1577700,1.3369
1578000,1.35809
1578300,1.33267
1578600,1.327
1578900,1.28655
1579200,1.279
1579500,1.25128
1579800,1.246
1580100,1.22243
1580400,1.21196
1580700,1.17871
1581000,1.17
1581300,1.151
1581600,1.12699
1581900,1.11662
1582200,1.08796
1582500,1.0858
1582800,1.08127
1583100,1.07239
1583400,1.06707
1583700,1.065
1584000,1.04634
1584300,1.04276
1584600,1.0378
1584900,1.037
1585200,1.02741
1585500,1.022
1585800,1.01718
1586100,1.00861
1586400,1.00717
1586700,1.005
1587000,1.01903
1587300,1.0301
1587600,1.03132
1587900,1.033
1588200,1.03606
1588500,1.04
1588800,1.05246
1589100,1.07236
1589400,1.0788
1589700,1.0806
1590000,1.08977
1590300,1.101
1590600,1.13105
1590900,1.17
1591200,1.18084
1591500,1.195
1591800,1.20409
1592100,1.216
1592400,1.24378
1592700,1.336
1593000,1.35628
1593300,1.424
1593600,1.43195
1593900,1.45671
1594200,1.53023
1594500,1.629
1594800,1.6476
1595100,1.71
1595400,1.71869
1595700,1.77201
1596000,1.79064
1596300,1.865
1596600,1.87911
1596900,1.927
1597200,1.93927
1597500,1.981
1597800,1.98374
1598100,2.083
1598400,2.08433
1598700,2.133
1599000,2.13331
1599300,2.145
1599600,2.14781
1599900,2.259
1600200,2.26008
1600500,2.303
1600800,2.30412
1601100,2.35
1601400,2.35
1601700,2.40356
1602000,2.426
1602300,2.43918
1602600,2.45022
1602900,2.45501
1603200,2.47058
1603500,2.48277
1603800,2.49942
1604100,2.50561
1604400,2.50944
1604700,2.512
1605000,2.5146
1605300,2.54162
1605600,2.54526
1605900,2.551
1606200,2.55499
1606500,2.56737
1606800,2.58174
1607100,2.5974
1607400,2.59052
1607700,2.59
1608000,2.59053
1608300,2.589
1608600,2.59567
1608900,2.60437
1609200,2.61814
1609500,2.638
1609800,2.64046
1610100,2.642
1610400,2.6499
1610700,2.66847
1611000,2.68638
1611300,2.691
1611600,2.69014
1611900,2.687
1612200,2.6962
1612500,2.7048
1612800,2.72577
1613100,2.746
1613400,2.74643
1613700,2.748
1614000,2.77233
1614300,2.807
1614600,2.81123
1614900,2.827
1615200,2.83565
1615500,2.868
1615800,2.87134
1616100,2.884
1616400,2.89782
1616700,2.95
1617000,2.94999
1617300,2.9506
1617600,2.95001
1617900,2.97089
1618200,2.97011
1618500,2.99419
1618800,2.99909
1619100,3.012
1619400,3.012
1619700,3.04827
1620000,3.057
1620300,3.057
1620600,3.05343
1620900,3.0576
1621200,3.06514
1621500,3.0926
1621800,3.10687
1622100,3.122
1622400,3.12199
1622700,3.12102
1623000,3.1226
1623300,3.124
1623600,3.11598
1623900,3.1144
1624200,3.12259
1624500,3.127
1624800,3.15402
1625100,3.161
1625400,3.17294
1625700,3.181
1626000,3.18517
1626300,3.188
1626600,3.23503
1626900,3.2677
1627200,3.25753
1627500,3.246
1627800,3.25544
1628100,3.27
1628400,3.28022
1628700,3.296
1629000,3.31956
1629300,3.356
1629600,3.37168
1629900,3.396
1630200,3.37689
1630500,3.347
1630800,3.34309
1631100,3.337
1631400,3.34441
1631700,3.37369
1632000,3.39044
1632300,3.441
1632600,3.4482
1632900,3.479
1633200,3.47656
1633500,3.466
1633800,3.46731
1634100,3.473
1634400,3.47319
1634700,3.474
1635000,3.47956
1635300,3.5016
1635600,3.50926
1635900,3.539
1636200,3.54011
1636500,3.545
1636800,3.545
1637100,3.545
1637400,3.545
1637700,3.5922
1638000,3.593
1638300,3.61259
1638600,3.613
1638900,3.62353
1639200,3.62394
1639500,3.65625
1639800,3.65099
1640100,3.64013
1640400,3.6446
1640700,3.651
1641000,3.651
1641300,3.67938
1641600,3.68463
1641900,3.69482
1642200,3.72622
1642500,3.732
1642800,3.77244
1643100,3.784
1643400,3.83193
1643700,3.846
1644000,3.86905
1644300,3.886
1644600,3.90324
1644900,3.916
1645200,3.91658
1645500,3.917
1645800,3.92224
1646100,3.931
1646400,3.93835
1646700,3.95226
1647000,3.93194
1647300,3.918
1647600,3.91241
1647900,3.903
1648200,3.88186
1648500,3.846
1648800,3.85675
1649100,3.875
1649400,3.8824
1649700,3.895
1650000,3.84464
1650300,3.759
1650600,3.71252
1650900,3.633
1651200,3.61184
1651500,3.507
1651800,3.48532
1652100,3.448
1652400,3.44064
1652700,3.404
1653000,3.38027
1653300,3.261
1653600,3.24433
1653900,3.16
1654200,3.16
1654500,3.09449
1654800,3.08274
1655100,3.0408
1655400,3.0572
1655700,2.9614
1656000,2.957
1656300,2.85705
1656600,2.853
1656900,2.7215
1657200,2.68935
1657500,2.59819
1657800,2.57646
1658100,2.45222
1658400,2.42502
1658700,2.35376
1659000,2.31168
1659300,2.20923
1659600,2.1687
1659900,2.068
1660200,2.04451
1660500,1.96979
1660800,1.97881
1661100,1.93759
1661400,1.90353
1661700,1.84722
1662000,1.819
1662300,1.777
1662600,1.73719
1662900,1.6753
1663200,1.62704
1663500,1.594
1663800,1.58241
1664100,1.561
1664400,1.53961
1664700,1.4958
1665000,1.45391
1665300,1.426
1665600,1.40362
1665900,1.37602
1666200,1.3823
1666500,1.35521
1666800,1.32848
1667100,1.3
1667400,1.29779
1667700,1.285
1668000,1.26524
1668300,1.228
1668600,1.22413
1668900,1.201
1669200,1.19654
1669500,1.17
1669800,1.16986
1670100,1.169
1670400,1.16529
1670700,1.143
1671000,1.13944
1671300,1.12468
1671600,1.11971
1671900,1.101
1672200,1.09889
1672500,1.086
1672800,1.086
1673100,1.07191
1673400,1.071
1673700,1.09167
1674000,1.093
1674300,1.09676
1674600,1.097
1674900,1.09506
1675200,1.09602
1675500,1.09431
1675800,1.0966
1676100,1.09855
1676400,1.10015
1676700,1.09825
1677000,1.11862
1677300,1.126
1677600,1.14683
1677900,1.155
1678200,1.16068
1678500,1.162
1678800,1.18072
1679100,1.197
1679400,1.23065
1679700,1.26
1680000,1.2624
1680300,1.278
1680600,1.29566
1680900,1.34753
1681200,1.3784
1681500,1.43
1681800,1.44359
1682100,1.471
1682400,1.52559
1682700,1.636
1683000,1.6704
1683300,1.74
1683600,1.76354
1683900,1.78704
1684200,1.85644
1684500,1.95
1684800,1.96289
1685100,2.051
1685400,2.07825
1685700,2.13942
1686000,2.18488
1686300,2.253
1686600,2.25948
1686900,2.304
1687200,2.33908
1687500,2.412
1687800,2.43507
1688100,2.484
1688400,2.484
1688700,2.54265
1689000,2.56897
1689300,2.597
1689600,2.63267
1689900,2.63139
1690200,2.631
1690500,2.70104
1690800,2.71534
1691100,2.733
1691400,2.75725
1691700,2.81312
1692000,2.85136
1692300,2.889
1692600,2.889
1692900,2.9377
1693200,2.942
1693500,2.96861
1693800,2.97711
1694100,2.963
1694400,2.95442
1694700,2.94081
1695000,2.96413
1695300,3.017
1695600,3.01863
1695900,3.031
1696200,3.03205
1696500,3.04
1696800,3.0392
1697100,3.03817
1697400,3.0711
1697700,3.124
1698000,3.11834
1698300,3.10383
1698600,3.1042
1698900,3.11669
1699200,3.118
1699500,3.13901
1699800,3.141
1700100,3.13447
1700400,3.14904
1700700,3.179
1701000,3.18263
1701300,3.1843
1701600,3.19032
1701900,3.192
1702200,3.18624
1702500,3.1738
1702800,3.21435
1703100,3.231
1703400,3.22551
1703700,3.21835
1704000,3.2179
1704300,3.23016
1704600,3.2191
1704900,3.225
1705200,3.22056
1705500,3.183
1705800,3.19071
1706100,3.256
1706400,3.24896
1706700,3.233
1707000,3.22509
1707300,3.19926
1707600,3.22522
1707900,3.2452
1708200,3.24292
1708500,3.22421
1708800,3.2152
1709100,3.21731
1709400,3.23281
1709700,3.24237
1710000,3.25113
1710300,3.26251
1710600,3.26761
1710900,3.274
1711200,3.28554
1711500,3.30375
1711800,3.30561
1712100,3.29749
1712400,3.28863
1712700,3.281
1713000,3.27079
1713300,3.27213
1713600,3.28257
1713900,3.3
1714200,3.32747
1714500,3.37474
1714800,3.38191
1715100,3.409
1715400,3.37518
1715700,3.341
1716000,3.34747
1716300,3.354
1716600,3.37582
1716900,3.38561
1717200,3.39867
1717500,3.426
1717800,3.41759
1718100,3.409
1718400,3.40759
1718700,3.40683
1719000,3.40846
1719300,3.412
1719600,3.40311
1719900,3.394
1720200,3.41569
1720500,3.468
1720800,3.47208
1721100,3.482
1721400,3.47617
1721700,3.43618
1722000,3.42621
1722300,3.447
1722600,3.4513
1722900,3.495
1723200,3.49616
1723500,3.49779
1723800,3.50646
1724100,3.529
1724400,3.54048
1724700,3.569
1725000,3.57107
1725300,3.60498
1725600,3.597
1725900,3.53808
1726200,3.531
1726500,3.49822
1726800,3.49512
1727100,3.52735
1727400,3.54045
1727700,3.59105
1728000,3.59212
1728300,3.59063
1728600,3.58427
1728900,3.58041
1729200,3.58132
1729500,3.582
1729800,3.59654
1730100,3.61304
1730400,3.62347
1730700,3.632
1731000,3.63541
1731300,3.637
1731600,3.63075
1731900,3.624
1732200,3.62875
1732500,3.631
1732800,3.62046
1733100,3.609
1733400,3.63073
1733700,3.641
1734000,3.63627
1734300,3.624
1734600,3.62257
1734900,3.60056
1735200,3.59799
1735500,3.587
1735800,3.57959
1736100,3.56
1736400,3.54628
1736700,3.51
1737000,3.50436
1737300,3.433
1737600,3.42288
1737900,3.396
1738200,3.39219
1738500,3.343
1738800,3.33243
1739100,3.304
1739400,3.29552
1739700,3.184
1740000,3.15235
1740300,3.067
1740600,3.03354
1740900,2.943
1741200,2.93956
1741500,2.894
1741800,2.88506
1742100,2.766
1742400,2.75918
1742700,2.667
1743000,2.667
1743300,2.56971
1743600,2.54666
1743900,2.433
1744200,2.433
1744500,2.40525
1744800,2.401
1745100,2.33869
1745400,2.329
1745700,2.18694
1746000,2.15253
1746300,2.10277
1746600,2.05587
1746900,2.02898
1747200,1.98516
1747500,1.93618
1747800,1.89221
1748100,1.83447
1748400,1.81589
1748700,1.77029
1749000,1.7364
1749300,1.71123
1749600,1.66813
1749900,1.631
1750200,1.59397
1750500,1.588
1750800,1.53027
1751100,1.521
1751400,1.50118
1751700,1.48239
1752000,1.45036
1752300,1.427
1752600,1.41145
1752900,1.38466
1753200,1.36283
1753500,1.333
1753800,1.31925
1754100,1.303
1754400,1.27505
1754700,1.242
1755000,1.23377
1755300,1.224
1755600,1.22015
1755900,1.209
1756200,1.19571
1756500,1.157
1756800,1.1524
1757100,1.139
1757400,1.13443
1757700,1.121
1758000,1.11995
1758300,1.109
1758600,1.10351
1758900,1.087
1759200,1.08648
1759500,1.07453
1759800,1.07574
1760100,1.07726
1760400,1.07945
1760700,1.07
1761000,1.06819
1761300,1.066
1761600,1.0631
1761900,1.0594
1762200,1.0576
1762500,1.05685
1762800,1.0562
1763100,1.0536
1763400,1.06398
1763700,1.0802
1764000,1.08448
1764300,1.095
1764600,1.10666
1764900,1.113
1765200,1.12291
1765500,1.13471
1765800,1.14329
1766100,1.153
1766400,1.16467
1766700,1.17741
1767000,1.1933
1767300,1.22638
1767600,1.27101
1767900,1.302
1768200,1.31407
1768500,1.34338
1768800,1.3659
1769100,1.423
1769400,1.45281
1769700,1.49
1770000,1.49133
1770300,1.52618
1770600,1.56538
1770900,1.655
1771200,1.67354
1771500,1.733
1771800,1.73649
1772100,1.78248
1772400,1.81987
1772700,1.91
1773000,1.91376
1773300,2.001
1773600,2.02615
1773900,2.105
1774200,2.14157
1774500,2.19857
1774800,2.22145
1775100,2.299
1775400,2.31706
1775700,2.34
1776000,2.37565
1776300,2.44442
1776600,2.44638
1776900,2.502
1777200,2.51303
1777500,2.56392
1777800,2.57121
1778100,2.665
1778400,2.66733
1778700,2.728
1779000,2.73123
1779300,2.80159
1779600,2.79308
1779900,2.84109
1780200,2.853
1780500,2.88392
1780800,2.89289
1781100,2.972
1781400,2.9867
1781700,3.0079
1782000,3.01594
1782300,3.0222
1782600,3.02317
1782900,3.028
1783200,3.03801
1783500,3.0764
1783800,3.09621
1784100,3.108
1784400,3.11232
1784700,3.13084
1785000,3.13171
1785300,3.14287
1785600,3.14479
1785900,3.169
1786200,3.17154
1786500,3.18
1786800,3.1777
1787100,3.17
1787400,3.17644
1787700,3.185
1788000,3.18706
1788300,3.19628
1788600,3.202
1788900,3.22138
1789200,3.23492
1789500,3.2442
1789800,3.25407
1790100,3.266
1790400,3.26337
1790700,3.25633
1791000,3.25595
1791300,3.26687
1791600,3.26711
1791900,3.26575
1792200,3.26567
1792500,3.2664
1792800,3.2659
1793100,3.264
1793400,3.25766
1793700,3.249
1794000,3.25814
1794300,3.2679
1794600,3.26989
1794900,3.2662
1795200,3.26831
1795500,3.272
1795800,3.27883
1796100,3.28426
1796400,3.29631
1796700,3.312
1797000,3.32168
1797300,3.335
1797600,3.33772
1797900,3.3416
1798200,3.35049
1798500,3.356
1798800,3.35635
1799100,3.35441
1799400,3.33546
1799700,3.312
1800000,3.32576
1800300,3.345
1800600,3.34532
1800900,3.365
1801200,3.36549
1801500,3.396
1801800,3.39729
1802100,3.402
1802400,3.40826
1802700,3.431
1803000,3.43168
1803300,3.482
1803600,3.48244
1803900,3.516
1804200,3.51728
1804500,3.5232
1804800,3.52325
1805100,3.526
1805400,3.5407
1805700,3.55245
1806000,3.55367
1806300,3.52953
1806600,3.51975
1806900,3.51682
1807200,3.53934
1807500,3.57791
1807800,3.5866
1808100,3.59148
1808400,3.60532
1808700,3.63382
1809000,3.66039
1809300,3.67131
1809600,3.69673
1809900,3.701
1810200,3.70486
1810500,3.70675
1810800,3.72465
1811100,3.738
1811400,3.755
1811700,3.766
1812000,3.80031
1812300,3.81896
1812600,3.86419
1812900,3.911
1813200,3.91523
1813500,3.918
1813800,3.92814
1814100,3.943
1814400,3.95118
1814700,3.983
1815000,3.98448
1815300,3.99838
1815600,3.99383
1815900,3.995
1816200,4.00797
1816500,4.059
1816800,4.05896
1817100,4.04061
1817400,4.0634
1817700,4.081
1818000,4.09499
1818300,4.151
1818600,4.151
1818900,4.11624
1819200,4.11404
1819500,4.11699
1819800,4.117
1820100,4.11302
1820400,4.113
1820700,4.04632
1821000,4.046
1821300,4.08473
1821600,4.085
1821900,4.04034
1822200,4.04
1822500,3.96552
1822800,3.94745
1823100,3.85317
1823400,3.83801
1823700,3.78359
1824000,3.6978
1824300,3.63697
1824600,3.51254
1824900,3.48
1825200,3.37799
1825500,3.351
1825800,3.29251
1826100,3.277
1826400,3.16784
1826700,3.07174
1827000,2.99768
1827300,2.917
1827600,2.88299
1827900,2.829
1828200,2.71298
1828500,2.61899
1828800,2.57611
1829100,2.458
1829400,2.4443
1829700,2.33364
1830000,2.29479
1830300,2.172
1830600,2.15058
1830900,2.055
1831200,2.04659
1831500,2.009
1831800,1.9866
1832100,1.886
1832400,1.86677
1832700,1.78
1833000,1.76643
1833300,1.71113
1833600,1.70566
1833900,1.63152
1834200,1.63
1834500,1.56337
1834800,1.562
1835100,1.50105
1835400,1.50621
1835700,1.451
1836000,1.43856
1836300,1.381
1836600,1.381
1836900,1.3409
1837200,1.30849
1837500,1.27806
1837800,1.25685
1838100,1.222
1838400,1.21127
1838700,1.19521
1839000,1.18516
1839300,1.18109
1839600,1.16061
1839900,1.142
1840200,1.1304
1840500,1.127
1840800,1.1094
1841100,1.0948
1841400,1.09086
1841700,1.083
1842000,1.07671
1842300,1.072
1842600,1.06286
1842900,1.0568
1843200,1.05425
1843500,1.047
1843800,1.04478
1844100,1.041
1844400,1.03547
1844700,1.026
1845000,1.02563
1845300,1.022
1845600,1.02299
1845900,1.0158
1846200,1.01596
1846500,1.039
1846800,1.04084
1847100,1.05
1847400,1.04983
1847700,1.05126
1848000,1.0506
1848300,1.05879
1848600,1.06033
1848900,1.06992
1849200,1.0718
1849500,1.08607
1849800,1.0878
1850100,1.143
1850400,1.151
1850700,1.17582
1851000,1.18828
1851300,1.197
1851600,1.22515
1851900,1.26107
1852200,1.267
1852500,1.31721
1852800,1.32804
1853100,1.35352
1853400,1.37
1853700,1.35212
1854000,1.40052
1854300,1.4792
1854600,1.53824
1854900,1.5555
1855200,1.6032
1855500,1.635
1855800,1.67182
1856100,1.72417
1856400,1.74488
1856700,1.759
1857000,1.79592
1857300,1.87057
1857600,1.9004
1857900,1.922
1858200,1.92871
1858500,1.941
1858800,1.96111
1859100,1.98961
1859400,2.02659
1859700,2.077
1860000,2.0844
1860300,2.11334
1860600,2.14017
1860900,2.192
1861200,2.20285
1861500,2.223
1861800,2.22524
1862100,2.238
1862400,2.24414
1862700,2.28648
1863000,2.2854
1863300,2.319
1863600,2.31988
1863900,2.32951
1864200,2.33726
1864500,2.374
1864800,2.37951
1865100,2.39
1865400,2.39247
1865700,2.407
1866000,2.40812
1866300,2.43
1866600,2.43113
1866900,2.438
1867200,2.438
1867500,2.45362
1867800,2.4546
1868100,2.47188
1868400,2.473
1868700,2.49649
1869000,2.49786
1869300,2.50144
1869600,2.50258
1869900,2.526
1870200,2.52683
1870500,2.532
1870800,2.532
1871100,2.54033
1871400,2.5412
1871700,2.55032
1872000,2.5605
1872300,2.57366
1872600,2.58316
1872900,2.59324
1873200,2.59767
1873500,2.599
1873800,2.62037
1874100,2.64068
1874400,2.64517
1874700,2.65427
1875000,2.66033
1875300,2.66934
1875600,2.67792
1875900,2.697
1876200,2.697
1876500,2.70132
1876800,2.71371
1877100,2.738
1877400,2.74132
1877700,2.744
1878000,2.74614
1878300,2.746
1878600,2.76342
1878900,2.77059
1879200,2.77697
1879500,2.787
1879800,2.79337
1880100,2.799
1880400,2.81488
1880700,2.829
1881000,2.83588
1881300,2.842
1881600,2.84495
1881900,2.84625
1882200,2.852
1882500,2.867
1882800,2.87124
1883100,2.88145
1883400,2.88452
1883700,2.891
1884000,2.89262
1884300,2.91413
1884600,2.92153
1884900,2.955
1885200,2.95711
1885500,2.972
1885800,2.97664
1886100,3.01
1886400,3.01253
1886700,3.031
1887000,3.03316
1887300,3.049
1887600,3.05367
1887900,3.088
1888200,3.09306
1888500,3.131
1888800,3.13462
1889100,3.162
1889400,3.162
1889700,3.17572
1890000,3.177
1890300,3.19162
1890600,3.18701
1890900,3.20706
1891200,3.21525
1891500,3.24888
1891800,3.253
1892100,3.26941
1892400,3.271
1892700,3.27389
1893000,3.2734
1893300,3.2789
1893600,3.28153
1893900,3.29729
1894200,3.311
1894500,3.311
1894800,3.32474
1895100,3.35602
1895400,3.37886
1895700,3.383
1896000,3.41109
1896300,3.414
1896600,3.43448
1896900,3.443
1897200,3.47335
1897500,3.486
1897800,3.50925
1898100,3.519
1898400,3.52556
1898700,3.532
1899000,3.55268
1899300,3.573
1899600,3.61133
1899900,3.649
1900200,3.69223
1900500,3.73602
1900800,3.75236
1901100,3.787
1901400,3.79556
1901700,3.804
1902000,3.80503
1902300,3.81145
1902600,3.84265
1902900,3.911
1903200,3.91644
1903500,3.93557
1903800,3.93704
1904100,3.946
1904400,3.94809
1904700,3.953
1905000,3.95211
1905300,3.944
1905600,3.94133
1905900,3.935
1906200,3.93608
1906500,3.946
1906800,3.93954
1907100,3.877
1907400,3.87622
1907700,3.869
1908000,3.86425
1908300,3.82
1908600,3.82
1908900,3.78526
1909200,3.77082
1909500,3.674
1909800,3.64016
1910100,3.59199
1910400,3.57047
1910700,3.53442
1911000,3.51386
1911300,3.42051
1911600,3.36733
1911900,3.25412
1912200,3.1646
1912500,3.08088
1912800,3.01943
1913100,2.987
1913400,2.84386
1913700,2.75327
1914000,2.68127
1914300,2.675
1914600,2.63125
1914900,2.557
1915200,2.43848
1915500,2.37076
1915800,2.28676
1916100,2.27727
1916400,2.20775
1916700,2.12164
1917000,2.05324
1917300,2
1917600,1.97708
1917900,1.953
1918200,1.9221
1918500,1.85511
1918800,1.79026
1919100,1.747
1919400,1.72526
1919700,1.6711
1920000,1.66332
1920300,1.6008
1920600,1.59162
1920900,1.516
1921200,1.51287
1921500,1.477
1921800,1.47163
1922100,1.409
1922400,1.3928
1922700,1.351
1923000,1.351
1923300,1.308
1923600,1.28602
1923900,1.27719
1924200,1.26433
1924500,1.24402
1924800,1.22704
1925100,1.214
1925400,1.20769
1925700,1.20147
1926000,1.18391
1926300,1.16175
1926600,1.15222
1926900,1.14379
1927200,1.13766
1927500,1.13058
1927800,1.12011
1928100,1.107
1928400,1.10018
1928700,1.09184
1929000,1.09188
1929300,1.094
1929600,1.08914
1929900,1.076
1930200,1.07544
1930500,1.068
1930800,1.0676
1931100,1.06626
1931400,1.066
1931700,1.04603
1932000,1.0402
1932300,1.03085
1932600,1.03601
1932900,1.0468
1933200,1.05235
1933500,1.06101
1933800,1.06453
1934100,1.066
1934400,1.06846
1934700,1.07754
1935000,1.08313
1935300,1.098
1935600,1.10359
1935900,1.1138
1936200,1.12538
1936500,1.158
1936800,1.16036
1937100,1.195
1937400,1.20518
1937700,1.217
1938000,1.23957
1938300,1.303
1938600,1.31497
1938900,1.35
1939200,1.35184
1939500,1.38
1939800,1.4488
1940100,1.46226
1940400,1.51496
1940700,1.54721
1941000,1.5786
1941300,1.61899
1941600,1.65673
1941900,1.66999
1942200,1.68769
1942500,1.731
1942800,1.73661
1943100,1.74299
1943400,1.77581
1943700,1.83097
1944000,1.85429
1944300,1.882
1944600,1.88643
1944900,1.9071
1945200,1.92286
1945500,1.98279
1945800,2.01251
1946100,2.03399
1946400,2.06597
1946700,2.081
1947000,2.14006
1947300,2.18589
1947600,2.20087
1947900,2.21921
1948200,2.22727
1948500,2.23306
1948800,2.25332
1949100,2.26518
1949400,2.28635
1949700,2.297
1950000,2.30143
1950300,2.31042
1950600,2.31976
1950900,2.35017
1951200,2.36609
1951500,2.371
1951800,2.37571
1952100,2.39901
1952400,2.40121
1952700,2.438
1953000,2.4407
1953300,2.44875
1953600,2.45016
1953900,2.46055
1954200,2.47505
1954500,2.49363
1954800,2.5018
1955100,2.51081
1955400,2.51397
1955700,2.51921
1956000,2.51947
1956300,2.533
1956600,2.533
1956900,2.54562
1957200,2.5484
1957500,2.5484
1957800,2.55354
1958100,2.56864
1958400,2.57641
1958700,2.58208
1959000,2.58963
1959300,2.595
1959600,2.60272
1959900,2.63285
1960200,2.64111
1960500,2.649
1960800,2.64904
1961100,2.6518
1961400,2.65169
1961700,2.663
1962000,2.66356
1962300,2.678
1962600,2.68133
1962900,2.69558
1963200,2.69848
1963500,2.72783
1963800,2.73017
1964100,2.76
1964400,2.76
1964700,2.7805
1965000,2.78491
1965300,2.79581
1965600,2.81141
1965900,2.82779
1966200,2.83121
1966500,2.837
1966800,2.84747
1967100,2.86938
1967400,2.88589
1967700,2.927
1968000,2.93771
1968300,2.944
1968600,2.94546
1968900,2.9466
1969200,2.94849
1969500,2.949
1969800,2.95177
1970100,2.961
1970400,2.97302
1970700,2.989
1971000,2.9945
1971300,3.013
1971600,3.01391
1971900,3.01913
1972200,3.02821
1972500,3.0517
1972800,3.06757
1973100,3.07516
1973400,3.08901
1973700,3.093
1974000,3.09897
1974300,3.11001
1974600,3.12128
1974900,3.142
1975200,3.16155
1975500,3.17412
1975800,3.18445
1976100,3.19581
1976400,3.20249
1976700,3.211
1977000,3.21501
1977300,3.229
1977600,3.23033
1977900,3.235
1978200,3.24301
1978500,3.254
1978800,3.25601
1979100,3.2636
1979400,3.26399
1979700,3.273
1980000,3.28351
1980300,3.298
1980600,3.30152
1980900,3.32885
1981200,3.343
1981500,3.36391
1981800,3.38321
1982100,3.421
1982400,3.4236
1982700,3.43164
1983000,3.47049
1983300,3.52295
1983600,3.54986
1983900,3.586
1984200,3.59567
1984500,3.60659
1984800,3.61227
1985100,3.6368
1985400,3.64657
1985700,3.667
1986000,3.67404
1986300,3.684
1986600,3.69264
1986900,3.71134
1987200,3.76878
1987500,3.844
1987800,3.84429
1988100,3.87928
1988400,3.8964
1988700,3.912
1989000,3.91684
1989300,3.935
1989600,3.94373
1989900,3.97125
1990200,3.98329
1990500,3.989
1990800,3.989
1991100,4.02534
1991400,4.03942
1991700,4.061
1992000,4.05172
1992300,4.04094
1992600,4.02799
1992900,4.01134
1993200,4.00742
1993500,3.97686
1993800,3.94594
1994100,3.936
1994400,3.89709
1994700,3.84
1995000,3.80158
1995300,3.70931
1995600,3.704
1995900,3.62
1996200,3.60185
1996500,3.531
1996800,3.51612
1997100,3.45625
1997400,3.43768
1997700,3.401
1998000,3.24835
1998300,3.117
1998600,3.1054
1998900,2.97
1999200,2.92444
1999500,2.894
1999800,2.77482
2000100,2.695
2000400,2.65254
2000700,2.624
2001000,2.57118
2001300,2.50683
2001600,2.38508
2001900,2.332
2002200,2.29553
2002500,2.23194
2002800,2.1882
2003100,2.096
2003400,2.05938
2003700,2.003
2004000,1.99157
2004300,1.9098
2004600,1.88413
2004900,1.816
2005200,1.816
2005500,1.72778
2005800,1.71864
2006100,1.683
2006400,1.64022
2006700,1.573
2007000,1.573
2007300,1.49982
2007600,1.48881
2007900,1.445
2008200,1.445
2008500,1.38185
2008800,1.35736
2009100,1.33142
2009400,1.31287
2009700,1.27764
2010000,1.26275
2010300,1.25479
2010600,1.24754
2010900,1.215
2011200,1.20156
2011500,1.18085
2011800,1.182
2012100,1.1808
2012400,1.15286
2012700,1.132
2013000,1.12705
2013300,1.119
2013600,1.11279
2013900,1.085
2014200,1.082
2014500,1.07027
2014800,1.07
2015100,1.06091
2015400,1.06464
2015700,1.0639
2016000,1.06532
2016300,1.0652
2016600,1.05466
2016900,1.05
2017200,1.04519
2017500,1.03922
2017800,1.03517
2018100,1.03453
2018400,1.03686
2018700,1.03602
2019000,1.04219
2019300,1.05345
2019600,1.05308
2019900,1.053
2020200,1.0551
2020500,1.065
2020800,1.06814
2021100,1.083
2021400,1.08823
2021700,1.097
2022000,1.09803
2022300,1.10901
2022600,1.13186
2022900,1.17
2023200,1.17559
2023500,1.203
2023800,1.203
2024100,1.2263
2024400,1.2395
2024700,1.3
2025000,1.30842
2025300,1.35
2025600,1.35817
2025900,1.398
2026200,1.398
2026500,1.48898
2026800,1.492
2027100,1.5704
2027400,1.573
2027700,1.5991
2028000,1.61108
2028300,1.67677
2028600,1.68839
2028900,1.71349
2029200,1.73705
2029500,1.772
2029800,1.79164
2030100,1.84463
2030400,1.84718
2030700,1.87
2031000,1.87761
2031300,1.8883
2031600,1.96564
2031900,1.98479
2032200,2.00663
2032500,2.03656
2032800,2.06226
2033100,2.071
2033400,2.0855
2033700,2.161
2034000,2.17498
2034300,2.186
2034600,2.20346
2034900,2.209
2035200,2.22708
2035500,2.24763
2035800,2.25691
2036100,2.287
2036400,2.29871
2036700,2.308
2037000,2.31977
2037300,2.34781
2037600,2.35427
2037900,2.367
2038200,2.37162
2038500,2.38
2038800,2.39203
2039100,2.414
2039400,2.4177
2039700,2.438
2040000,2.44216
2040300,2.45798
2040600,2.46256
2040900,2.487
2041200,2.49159
2041500,2.5
2041800,2.50529
2042100,2.515
2042400,2.515
2042700,2.5369
2043000,2.538
2043300,2.54085
